age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,actual_emi_eligibility,predicted_emi_eligibility,prediction_correct,prediction_error
38.0,Female,Married,Graduate,52900.0,Private,0.7,Startup,Own,0.0,4,3,7100.0,5400.0,2900.0,11800.0,4600.0,Yes,12800.0,613.0,66600.0,36900.0,Home Appliances EMI,34000.0,29,High_Risk,1487.36,High_Risk,Eligible,False,True
32.0,Female,Single,Graduate,49400.0,Private,1.4,Startup,Own,0.0,3,2,0.0,0.0,6200.0,11700.0,9200.0,Yes,5000.0,628.0,246200.0,101800.0,Education EMI,170000.0,44,Not_Eligible,4844.0,Not_Eligible,High_Risk,False,True
48.0,Female,Married,Graduate,55300.0,Government,6.5,Mid-size,Own,0.0,2,1,13400.0,0.0,7100.0,9200.0,3200.0,No,0.0,671.0,61000.0,31700.0,Home Appliances EMI,237000.0,30,High_Risk,9856.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Graduate,130000.0,Private,7.8,MNC,Rented,19700.0,3,2,9000.0,17600.0,12900.0,29600.0,14400.0,No,0.0,801.0,65300.0,28200.0,Personal Loan EMI,180000.0,21,Eligible,12864.0,Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,63500.0,Private,2.8,Mid-size,Family,0.0,3,2,7300.0,0.0,3900.0,14100.0,9300.0,No,0.0,709.0,159700.0,56100.0,Home Appliances EMI,216000.0,21,Eligible,14450.0,Eligible,High_Risk,False,True
27.0,Male,Single,Graduate,34700.0,Private,0.5,Mid-size,Rented,6600.0,1,0,0.0,0.0,3300.0,8800.0,5000.0,No,0.0,772.0,38200.0,20000.0,Education EMI,69000.0,23,High_Risk,4224.0,High_Risk,Eligible,False,True
32.0,Male,Married,Professional,121800.0,Government,10.0,Startup,Own,0.0,4,3,0.0,0.0,11700.0,27100.0,12700.0,Yes,26800.0,784.0,241200.0,109700.0,Vehicle EMI,710000.0,49,Not_Eligible,16077.6,Not_Eligible,High_Risk,False,True
32.0,Male,Married,Post Graduate,100300.0,Government,2.2,MNC,Rented,19900.0,3,2,7400.0,0.0,14900.0,25200.0,14700.0,Yes,15400.0,698.0,255500.0,130200.0,E-commerce Shopping EMI,13000.0,19,Eligible,980.0,Eligible,Not_Eligible,False,True
58.0,Female,Single,High School,62600.0,Private,5.6,Large Indian,Rented,18100.0,1,0,0.0,0.0,6700.0,14300.0,7600.0,No,0.0,800.0,404600.0,190000.0,Home Appliances EMI,252000.0,29,High_Risk,10494.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,High School,54600.0,Private,0.5,MNC,Rented,11900.0,3,2,0.0,0.0,6800.0,11000.0,4000.0,Yes,11400.0,703.0,103900.0,48900.0,Education EMI,497000.0,36,Not_Eligible,2128.0,Not_Eligible,High_Risk,False,True
32.0,Female,Married,Post Graduate,61700.0,Government,4.5,Large Indian,Own,0.0,3,2,3200.0,0.0,4500.0,17400.0,4000.0,Yes,6500.0,735.0,151400.0,39800.0,E-commerce Shopping EMI,37000.0,5,Eligible,10048.5,Eligible,High_Risk,False,True
38.0,Male,Single,High School,19900.0,Private,13.1,MNC,Rented,6500.0,1,0,0.0,0.0,1300.0,3200.0,1800.0,No,0.0,603.0,130100.0,54800.0,Education EMI,98000.0,45,High_Risk,3124.0,High_Risk,Not_Eligible,False,True
27.0,Male,Single,Graduate,131200.0,Government,5.0,Startup,Rented,28600.0,1,0,0.0,0.0,8900.0,30400.0,17400.0,Yes,31800.0,770.0,786800.0,164000.0,E-commerce Shopping EMI,85000.0,17,High_Risk,6514.2,High_Risk,Eligible,False,True
38.0,Female,Married,Graduate,105200.0,Self-employed,6.7,MNC,Own,0.0,5,4,7200.0,0.0,15500.0,18200.0,9600.0,Yes,15700.0,732.0,227100.0,108000.0,Home Appliances EMI,298000.0,28,High_Risk,12285.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Post Graduate,72100.0,Private,2.5,MNC,Rented,16600.0,2,1,0.0,0.0,6800.0,18500.0,5300.0,No,0.0,744.0,110600.0,62200.0,Education EMI,59000.0,7,High_Risk,9960.0,High_Risk,Eligible,False,True
27.0,Female,Single,Graduate,58600.0,Government,0.5,MNC,Family,0.0,1,0,0.0,0.0,6900.0,17200.0,5500.0,Yes,17500.0,648.0,285100.0,94900.0,Home Appliances EMI,72000.0,32,High_Risk,3220.0,High_Risk,Eligible,False,True
38.0,Male,Married,Post Graduate,92400.0,Government,0.5,Startup,Own,0.0,5,4,0.0,13900.0,11600.0,25500.0,7700.0,No,0.0,791.0,522600.0,204000.0,Personal Loan EMI,787000.0,54,Not_Eligible,20220.0,Not_Eligible,High_Risk,False,True
38.0,female,Married,Graduate,39800.0,Private,16.0,Startup,Family,0.0,3,2,10200.0,0.0,5200.0,6100.0,6300.0,Yes,4500.0,757.0,271400.0,108600.0,E-commerce Shopping EMI,41000.0,18,Eligible,3465.0,Eligible,High_Risk,False,True
38.0,Female,Married,Post Graduate,87600.0,Private,4.6,Large Indian,Family,0.0,5,4,0.0,19300.0,7600.0,22500.0,10900.0,No,0.0,757.0,562500.0,300200.0,Education EMI,438000.0,38,Eligible,18018.0,Eligible,High_Risk,False,True
27.0,Male,Single,Graduate,43000.0,Private,1.2,Startup,Rented,8700.0,3,2,0.0,0.0,2400.0,10100.0,5900.0,No,0.0,695.0,118500.0,42400.0,Home Appliances EMI,209000.0,31,High_Risk,7950.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Graduate,75400.0,Private,10.0,Large Indian,Rented,14200.0,3,2,3800.0,0.0,11000.0,20800.0,14200.0,No,0.0,685.0,596300.0,234900.0,Vehicle EMI,237000.0,50,High_Risk,6270.0,High_Risk,Not_Eligible,False,True
48.0,Male,Single,Professional,91000.0,Government,6.6,Startup,Family,0.0,2,1,4600.0,18700.0,11100.0,22700.0,11400.0,No,0.0,850.0,223700.0,90900.0,E-commerce Shopping EMI,78000.0,7,Eligible,14850.0,Eligible,High_Risk,False,True
58.0,Male,Married,Graduate,72900.0,Private,0.5,Large Indian,Family,0.0,2,1,14100.0,0.0,4200.0,11300.0,8200.0,No,0.0,733.0,428700.0,195600.0,Personal Loan EMI,181000.0,13,Not_Eligible,14040.0,Not_Eligible,High_Risk,False,True
32.0,Male,Single,High School,51600.0,Private,2.3,Small,Rented,15600.0,2,1,10900.0,0.0,6300.0,10900.0,2700.0,No,0.0,613.0,404300.0,98500.0,Personal Loan EMI,59000.0,43,High_Risk,2288.0,High_Risk,Eligible,False,True
48.0,Female,Married,Post Graduate,85400.0,Private,2.2,MNC,Rented,15400.0,3,2,0.0,0.0,8200.0,14100.0,12800.0,Yes,22400.0,611.0,57800.0,31400.0,Home Appliances EMI,61000.0,30,High_Risk,2800.0,High_Risk,Eligible,False,True
32.0,Male,Single,Graduate,52600.0,Private,0.5,Large Indian,Own,0.0,1,0,0.0,0.0,5500.0,15500.0,8000.0,Yes,7500.0,604.0,395000.0,185200.0,Education EMI,94000.0,26,Not_Eligible,3967.04,Not_Eligible,High_Risk,False,True
48.0,Female,Married,Graduate,60800.0,Government,5.1,Large Indian,Family,0.0,3,2,0.0,0.0,7300.0,11100.0,5000.0,No,0.0,798.0,153100.0,47200.0,Vehicle EMI,1077000.0,55,High_Risk,24684.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Post Graduate,86600.0,Private,3.1,MNC,Own,0.0,3,2,8000.0,0.0,9000.0,22000.0,16900.0,No,0.0,750.0,462200.0,250100.0,Personal Loan EMI,368000.0,31,High_Risk,18420.0,High_Risk,Eligible,False,True
32.0,Male,Married,Professional,65100.0,Private,1.1,Mid-size,Rented,16200.0,3,2,3100.0,0.0,4400.0,14100.0,4800.0,No,0.0,693.0,469300.0,135700.0,Personal Loan EMI,198000.0,19,High_Risk,12375.0,High_Risk,Not_Eligible,False,True
32.0,Male,Single,High School,36900.0,Government,0.5,Large Indian,Own,0.0,3,2,0.0,0.0,3200.0,6200.0,6700.0,No,0.0,689.0,174200.0,66100.0,Education EMI,160000.0,17,Not_Eligible,10400.0,Not_Eligible,High_Risk,False,True
38.0,Male,Married,High School,51800.0,Private,14.2,Startup,Own,0.0,3,2,0.0,0.0,4300.0,15000.0,10000.0,No,0.0,732.0,405100.0,228400.0,E-commerce Shopping EMI,84000.0,9,High_Risk,12375.0,High_Risk,Eligible,False,True
38.0,MALE,Married,Post Graduate,49500.0,Self-employed,0.5,Large Indian,Own,0.0,5,4,3200.0,0.0,5800.0,7900.0,7100.0,No,0.0,628.0,336200.0,120500.0,Home Appliances EMI,112000.0,12,High_Risk,10098.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,30300.0,Self-employed,7.7,MNC,Family,17606.0,3,2,0.0,0.0,4200.0,5900.0,3200.0,Yes,3800.0,626.0,53400.0,24400.0,Home Appliances EMI,36000.0,20,Eligible,2661.12,Eligible,Not_Eligible,False,True
32.0,Male,Married,Post Graduate,22900.0,Government,0.5,Large Indian,Own,0.0,2,1,0.0,0.0,1300.0,3500.0,3100.0,No,0.0,752.0,94000.0,55200.0,Personal Loan EMI,158000.0,27,Eligible,9000.0,Eligible,High_Risk,False,True
38.0,Female,Married,Post Graduate,71200.0,Government,14.2,Large Indian,Own,0.0,4,3,0.0,0.0,6000.0,19500.0,12500.0,No,0.0,730.0,470600.0,186800.0,Home Appliances EMI,248000.0,17,Eligible,20086.0,Eligible,High_Risk,False,True
38.0,MALE,Married,High School,59500.0,Private,0.5,Mid-size,Own,0.0,3,2,3500.0,0.0,3400.0,17000.0,4400.0,Yes,9000.0,716.0,357000.0,124900.0,Home Appliances EMI,50000.0,8,High_Risk,6837.6,High_Risk,Not_Eligible,False,True
38.0,Female,Married,Professional,105100.0,Private,3.4,Large Indian,Rented,23600.0,2,1,0.0,0.0,10700.0,19000.0,20800.0,No,0.0,595.0,625100.0,341300.0,E-commerce Shopping EMI,108000.0,11,High_Risk,12400.0,High_Risk,Eligible,False,True
32.0,Male,Single,Graduate,18400.0,Private,1.9,Mid-size,Family,0.0,1,0,0.0,0.0,1500.0,5000.0,2300.0,No,0.0,672.0,80200.0,35800.0,Education EMI,88000.0,26,High_Risk,4800.0,High_Risk,Eligible,False,True
58.0,Female,Married,Post Graduate,88600.0,Private,26.0,Mid-size,Family,0.0,2,1,13800.0,15800.0,5300.0,15500.0,12300.0,Yes,16300.0,677.0,413300.0,120500.0,Vehicle EMI,167000.0,63,Not_Eligible,3360.0,Not_Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,77600.0,Private,2.1,Large Indian,Family,0.0,4,3,14400.0,0.0,4000.0,16100.0,12400.0,Yes,11000.0,646.0,332600.0,179800.0,Personal Loan EMI,217000.0,56,Not_Eligible,5516.0,Not_Eligible,High_Risk,False,True
32.0,Female,Married,Graduate,43300.0,Self-employed,3.0,MNC,Family,0.0,3,2,6900.0,0.0,5400.0,8500.0,8500.0,No,0.0,618.0,319700.0,183100.0,Education EMI,178000.0,42,High_Risk,5544.0,High_Risk,Not_Eligible,False,True
48.0,Female,Married,Graduate,113600.0,Private,16.0,Mid-size,Own,0.0,3,2,4100.0,0.0,8200.0,31000.0,16900.0,No,0.0,677.0,521200.0,250600.0,Personal Loan EMI,776000.0,49,High_Risk,26700.0,High_Risk,Eligible,False,True
32.0,Female,Married,Post Graduate,39000.0,Private,1.1,Large Indian,Own,0.0,2,1,4300.0,0.0,3600.0,6000.0,6100.0,Yes,5600.0,561.0,298800.0,166500.0,E-commerce Shopping EMI,37000.0,11,High_Risk,4127.2,High_Risk,Eligible,False,True
48.0,Male,Married,Graduate,77300.0,Private,26.0,Large Indian,Family,0.0,3,2,14700.0,0.0,5600.0,12600.0,11800.0,Yes,12600.0,650.0,301600.0,70200.0,Vehicle EMI,321000.0,73,High_Risk,7000.0,High_Risk,Eligible,False,True
32.0,Female,Married,Graduate,65400.0,Private,7.9,Startup,Own,0.0,5,4,8100.0,0.0,8600.0,10200.0,11800.0,No,0.0,764.0,101100.0,43900.0,E-commerce Shopping EMI,135000.0,14,High_Risk,12816.0,High_Risk,Eligible,False,True
58.0,Male,Married,Professional,52000.0,Private,1.8,Small,Rented,9700.0,2,1,12000.0,0.0,4000.0,11400.0,2900.0,No,0.0,675.0,174600.0,90100.0,Education EMI,162000.0,46,Eligible,6000.0,Eligible,High_Risk,False,True
48.0,Male,Married,Graduate,30400.0,Government,2.2,Large Indian,Rented,6100.0,3,2,0.0,0.0,2600.0,7500.0,4600.0,No,0.0,673.0,74000.0,37200.0,Vehicle EMI,211000.0,77,Eligible,4800.0,Eligible,High_Risk,False,True
32.0,Female,Married,Graduate,106400.0,Private,1.5,MNC,Own,0.0,4,3,0.0,20800.0,13400.0,31000.0,17400.0,No,0.0,791.0,409000.0,122000.0,Personal Loan EMI,448000.0,59,High_Risk,14280.0,High_Risk,Eligible,False,True
38.0,Male,Married,Post Graduate,26000.0,Private,0.6,Startup,Own,0.0,4,3,0.0,0.0,2000.0,6500.0,2000.0,Yes,3100.0,674.0,117000.0,44600.0,Personal Loan EMI,72000.0,33,High_Risk,3472.0,High_Risk,Eligible,False,True
38.0,Male,Married,Post Graduate,45500.0,Government,4.1,Startup,Own,0.0,3,2,0.0,0.0,3800.0,13200.0,4400.0,No,0.0,850.0,25000.0,13700.0,Vehicle EMI,618000.0,64,High_Risk,12724.8,High_Risk,Not_Eligible,False,True
58.0,Male,Married,Graduate,34000.0,Private,3.4,MNC,Own,8455.0,3,2,10200.0,0.0,4600.0,5200.0,6100.0,No,0.0,674.0,123600.0,25300.0,Vehicle EMI,158000.0,55,High_Risk,3950.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Post Graduate,37500.0,Private,4.4,Large Indian,Family,0.0,4,3,0.0,0.0,5300.0,8400.0,6200.0,No,0.0,676.0,212900.0,73200.0,Education EMI,137000.0,17,Not_Eligible,8800.0,Not_Eligible,High_Risk,False,True
32.0,Male,Married,Professional,92600.0,Private,4.7,Large Indian,Rented,24000.0,5,4,0.0,0.0,12600.0,25300.0,7300.0,No,0.0,758.0,308400.0,164800.0,Personal Loan EMI,383000.0,35,Not_Eligible,14040.0,Not_Eligible,High_Risk,False,True
48.0,Female,Married,Post Graduate,135700.0,Private,0.5,Startup,Own,0.0,3,2,0.0,0.0,8200.0,35500.0,9900.0,No,0.0,703.0,839300.0,431900.0,Vehicle EMI,1180000.0,42,High_Risk,36124.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,98900.0,Private,12.5,MNC,Own,0.0,4,3,0.0,24600.0,7600.0,26600.0,10200.0,No,0.0,731.0,495200.0,249700.0,Home Appliances EMI,137000.0,12,High_Risk,14950.0,High_Risk,Eligible,False,True
32.0,Male,Married,Graduate,15000.0,Private,10.0,Startup,Own,0.0,2,1,0.0,0.0,1400.0,3400.0,800.0,No,0.0,820.0,39700.0,9200.0,E-commerce Shopping EMI,104000.0,23,High_Risk,5640.0,High_Risk,Not_Eligible,False,True
48.0,Female,Married,Graduate,61300.0,Private,11.1,Large Indian,Rented,16900.0,3,2,7900.0,5300.0,6700.0,10300.0,9000.0,No,0.0,644.0,369600.0,178500.0,Home Appliances EMI,39000.0,22,High_Risk,2288.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Graduate,33300.0,Private,4.2,MNC,Rented,8500.0,3,2,0.0,0.0,4100.0,9100.0,3900.0,No,0.0,663.0,237700.0,83100.0,E-commerce Shopping EMI,31000.0,8,High_Risk,4235.0,High_Risk,Not_Eligible,False,True
27.0,MALE,Single,Professional,39800.0,Private,1.3,Startup,Family,0.0,1,0,0.0,0.0,5500.0,7300.0,3500.0,Yes,7100.0,585.0,161400.0,72700.0,E-commerce Shopping EMI,76000.0,23,High_Risk,4592.0,High_Risk,Eligible,False,True
38.0,Male,Married,Post Graduate,54800.0,Private,4.8,Small,Rented,10000.0,4,3,14900.0,0.0,4000.0,13400.0,4700.0,No,0.0,694.0,89800.0,36400.0,Home Appliances EMI,42000.0,14,Not_Eligible,3120.0,Not_Eligible,High_Risk,False,True
32.0,Female,Single,Post Graduate,82900.0,Private,1.0,MNC,Own,0.0,2,1,14800.0,0.0,10500.0,19600.0,15900.0,No,0.0,628.0,630600.0,315400.0,E-commerce Shopping EMI,147000.0,21,High_Risk,9724.0,High_Risk,Eligible,False,True
48.0,Male,Married,Post Graduate,133600.0,Private,11.9,Small,Own,0.0,4,3,0.0,0.0,9700.0,37500.0,9200.0,No,0.0,693.0,191400.0,47400.0,Vehicle EMI,1348000.0,67,High_Risk,30880.0,High_Risk,Eligible,False,True
27.0,Male,Single,Graduate,27400.0,Private,5.0,MNC,Rented,4300.0,1,0,0.0,0.0,3900.0,4700.0,1800.0,Yes,3600.0,657.0,168600.0,47600.0,E-commerce Shopping EMI,67000.0,23,High_Risk,3503.5,High_Risk,Not_Eligible,False,True
32.0,Male,Single,Post Graduate,47000.0,Private,2.7,Small,Own,0.0,2,1,11700.0,0.0,6600.0,11100.0,3100.0,No,0.0,677.0,213500.0,80200.0,E-commerce Shopping EMI,154000.0,24,Not_Eligible,7250.0,Not_Eligible,High_Risk,False,True
58.0,Male,Married,Post Graduate,79900.0,Private,14.1,MNC,Family,0.0,4,3,0.0,22200.0,4000.0,12300.0,6100.0,Yes,11800.0,821.0,607500.0,208100.0,Vehicle EMI,377000.0,56,Eligible,10857.0,Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,72000.0,Government,5.4,Mid-size,Rented,20500.0,3,2,0.0,9700.0,5900.0,18900.0,4800.0,No,0.0,751.0,381400.0,123000.0,Vehicle EMI,356000.0,76,Eligible,8052.0,Eligible,High_Risk,False,True
32.0,Female,Married,Graduate,48400.0,Private,0.5,MNC,Own,0.0,4,3,0.0,6200.0,4300.0,8700.0,8600.0,No,0.0,641.0,209800.0,45100.0,E-commerce Shopping EMI,108000.0,19,High_Risk,6592.0,High_Risk,Not_Eligible,False,True
27.0,Female,Married,Professional,126800.0,Private,2.8,MNC,Own,0.0,3,2,6600.0,0.0,13000.0,38000.0,18800.0,No,0.0,850.0,817800.0,190700.0,Personal Loan EMI,780000.0,30,High_Risk,33264.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Graduate,129200.0,Government,1.6,Large Indian,Rented,35700.0,2,1,0.0,0.0,18400.0,22700.0,13000.0,Yes,18600.0,744.0,1001400.0,390000.0,Vehicle EMI,361000.0,73,High_Risk,8008.0,High_Risk,Eligible,False,True
48.0,Male,Married,Graduate,50200.0,Government,9.9,Mid-size,Own,0.0,4,3,0.0,0.0,2800.0,8000.0,4300.0,No,0.0,805.0,132700.0,55300.0,Education EMI,441000.0,29,Eligible,23166.0,Eligible,High_Risk,False,True
38.0,Male,Married,Professional,103800.0,Self-employed,3.7,Startup,Family,0.0,3,2,0.0,19100.0,6000.0,22300.0,11100.0,No,0.0,701.0,714300.0,312600.0,Vehicle EMI,520000.0,24,High_Risk,26908.2,High_Risk,Not_Eligible,False,True
27.0,Male,Married,Professional,79300.0,Private,3.7,Mid-size,Own,0.0,3,2,13000.0,0.0,9800.0,20500.0,12500.0,No,0.0,625.0,147700.0,82500.0,Personal Loan EMI,271000.0,59,High_Risk,7520.0,High_Risk,Eligible,False,True
32.0,Female,Married,Professional,118600.0,Private,3.6,Large Indian,Rented,22100.0,4,3,0.0,0.0,8200.0,31600.0,11600.0,Yes,14200.0,607.0,269200.0,116900.0,Education EMI,228000.0,41,High_Risk,8652.0,High_Risk,Eligible,False,True
48.0,Male,Married,High School,43700.0,Government,5.9,MNC,Own,0.0,4,3,0.0,11500.0,2600.0,8600.0,6100.0,No,0.0,770.0,168800.0,61500.0,Vehicle EMI,503000.0,72,High_Risk,9834.0,High_Risk,Not_Eligible,False,True
32.0,male,Married,Post Graduate,23600.0,Private,1.7,Large Indian,Family,0.0,2,1,0.0,0.0,2000.0,5500.0,3600.0,No,0.0,709.0,49100.0,13000.0,E-commerce Shopping EMI,37000.0,7,High_Risk,6250.0,High_Risk,Not_Eligible,False,True
38.0,Male,Single,Post Graduate,23400.0,Government,8.4,Mid-size,Own,0.0,3,2,0.0,0.0,3300.0,6700.0,2500.0,No,0.0,778.0,184300.0,66000.0,Education EMI,51000.0,7,High_Risk,7913.4,High_Risk,Not_Eligible,False,True
48.0,Female,Single,Professional,141900.0,Private,0.9,Large Indian,Family,0.0,3,2,3200.0,0.0,18500.0,26300.0,14100.0,No,0.0,697.0,1109000.0,439000.0,Home Appliances EMI,218000.0,8,High_Risk,35112.0,High_Risk,Eligible,False,True
38.0,Male,Married,Professional,86000.0,Private,7.8,Startup,Rented,24500.0,2,1,0.0,0.0,5400.0,23700.0,12200.0,No,0.0,821.0,467700.0,256500.0,Personal Loan EMI,277000.0,36,High_Risk,12120.0,High_Risk,Eligible,False,True
48.0,Female,Married,Graduate,35800.0,Private,1.7,Startup,Own,0.0,4,3,4500.0,0.0,3900.0,5700.0,5900.0,No,0.0,592.0,194200.0,44600.0,Personal Loan EMI,62000.0,13,High_Risk,6320.0,High_Risk,Eligible,False,True
58.0,FEMALE,Single,Graduate,98500.0,Private,3.3,Large Indian,Rented,17100.0,1,0,0.0,0.0,7500.0,26300.0,5900.0,Yes,10900.0,748.0,581900.0,295500.0,E-commerce Shopping EMI,112000.0,14,High_Risk,10780.0,High_Risk,Eligible,False,True
32.0,Female,Married,Graduate,31200.0,Self-employed,2.4,Startup,Family,0.0,3,2,0.0,19500.0,1700.0,6400.0,1600.0,No,0.0,812.0,120100.0,40800.0,Home Appliances EMI,23000.0,35,Eligible,1080.0,Eligible,Not_Eligible,False,True
27.0,Female,Single,Post Graduate,51700.0,Self-employed,1.3,Large Indian,Own,0.0,1,0,0.0,0.0,9700.0,12100.0,6100.0,No,0.0,690.0,116400.0,53700.0,Vehicle EMI,397000.0,37,High_Risk,15120.0,High_Risk,Not_Eligible,False,True
27.0,Female,Married,Graduate,70300.0,Private,0.5,Startup,Rented,20500.0,3,2,0.0,0.0,4400.0,15300.0,6300.0,No,0.0,641.0,322300.0,108300.0,E-commerce Shopping EMI,73000.0,12,High_Risk,7616.0,High_Risk,Eligible,False,True
48.0,Male,Married,Post Graduate,121000.0,Private,0.6,Large Indian,Rented,29900.0,4,3,0.0,0.0,14600.0,24300.0,11500.0,Yes,12700.0,677.0,214300.0,70900.0,Education EMI,162000.0,25,Not_Eligible,6272.0,Not_Eligible,High_Risk,False,True
32.0,Male,Married,Post Graduate,138700.0,Government,3.6,Large Indian,Family,0.0,4,3,11300.0,0.0,13900.0,37500.0,13400.0,No,0.0,801.0,411200.0,199600.0,Home Appliances EMI,254000.0,9,Eligible,41316.0,Eligible,High_Risk,False,True
32.0,Male,Married,Post Graduate,42900.0,Self-employed,0.5,Mid-size,Family,0.0,3,2,0.0,0.0,3300.0,9000.0,2200.0,Yes,8800.0,653.0,228600.0,89000.0,Home Appliances EMI,45000.0,8,High_Risk,6174.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Graduate,54900.0,Private,7.5,Large Indian,Own,0.0,3,2,0.0,0.0,6100.0,13800.0,7200.0,No,0.0,697.0,359400.0,123500.0,Personal Loan EMI,439000.0,40,High_Risk,15290.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,Professional,127800.0,Private,1.9,MNC,Own,0.0,4,3,0.0,0.0,11300.0,35400.0,22700.0,Yes,14000.0,649.0,99900.0,42600.0,Home Appliances EMI,200000.0,28,High_Risk,9945.6,High_Risk,Eligible,False,True
27.0,Female,Married,Post Graduate,78100.0,Private,1.8,Mid-size,Own,0.0,5,4,0.0,8500.0,8800.0,12600.0,11800.0,No,0.0,782.0,561200.0,188900.0,Personal Loan EMI,909000.0,59,High_Risk,24024.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Post Graduate,60300.0,Private,2.8,Startup,Family,0.0,4,3,10700.0,0.0,6800.0,17800.0,8400.0,No,0.0,653.0,383000.0,93200.0,E-commerce Shopping EMI,73000.0,9,High_Risk,9130.0,High_Risk,Not_Eligible,False,True
38.0,Female,Single,Professional,91200.0,Private,1.9,Mid-size,Rented,15700.0,2,1,14400.0,20600.0,10800.0,13900.0,5700.0,No,0.0,711.0,468500.0,141300.0,Education EMI,144000.0,35,High_Risk,5050.0,High_Risk,Not_Eligible,False,True
58.0,Male,Married,Professional,106700.0,Government,7.4,Startup,Family,0.0,3,2,6000.0,0.0,14900.0,19600.0,6600.0,No,0.0,850.0,662700.0,235600.0,Home Appliances EMI,195000.0,6,Eligible,43269.6,Eligible,High_Risk,False,True
38.0,Female,Married,Post Graduate,61100.0,Private,3.8,Startup,Family,0.0,3,2,6200.0,0.0,7100.0,15700.0,4200.0,No,0.0,665.0,41800.0,17500.0,E-commerce Shopping EMI,182000.0,23,High_Risk,11160.0,High_Risk,Eligible,False,True
48.0,Male,Married,Post Graduate,50800.0,Private,15.9,Startup,Own,0.0,3,2,3000.0,0.0,6100.0,11500.0,5500.0,No,0.0,683.0,350100.0,107400.0,Home Appliances EMI,98000.0,8,High_Risk,13585.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Graduate,96800.0,Self-employed,4.6,MNC,Own,0.0,3,2,0.0,0.0,10700.0,19100.0,7700.0,Yes,19700.0,700.0,195100.0,69200.0,Vehicle EMI,148000.0,13,High_Risk,12474.0,High_Risk,Not_Eligible,False,True
48.0,Male,Single,High School,84400.0,Government,2.3,MNC,Own,0.0,1,0,0.0,0.0,10200.0,20400.0,11300.0,No,0.0,850.0,149700.0,58600.0,Education EMI,475000.0,33,High_Risk,20400.0,High_Risk,Eligible,False,True
38.0,Male,Married,Graduate,49600.0,Government,0.5,Startup,Own,24166.0,2,1,13800.0,0.0,5000.0,12500.0,7100.0,No,0.0,697.0,25300.0,13300.0,Education EMI,83000.0,47,Eligible,4480.0,Eligible,Not_Eligible,False,True
38.0,Male,Married,Graduate,59000.0,Government,3.1,Startup,Own,0.0,3,2,0.0,0.0,5200.0,12800.0,8000.0,No,0.0,752.0,353900.0,133700.0,Personal Loan EMI,887000.0,60,Not_Eligible,21780.0,Not_Eligible,High_Risk,False,True
48.0,Male,Married,Professional,80600.0,Self-employed,1.1,Startup,Rented,19500.0,2,1,0.0,0.0,10900.0,12300.0,4300.0,No,0.0,754.0,45900.0,12900.0,Personal Loan EMI,431000.0,53,High_Risk,14515.2,High_Risk,Eligible,False,True
48.0,Male,Married,Professional,30900.0,Private,0.5,Mid-size,Own,0.0,3,2,3200.0,8200.0,3000.0,6300.0,3000.0,No,0.0,658.0,195900.0,37400.0,E-commerce Shopping EMI,13000.0,5,High_Risk,2880.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,High School,51700.0,Private,3.6,MNC,Own,0.0,4,3,13900.0,0.0,3000.0,6600.0,4700.0,No,0.0,724.0,113500.0,27600.0,Personal Loan EMI,62000.0,33,Not_Eligible,500.0,Not_Eligible,Eligible,False,True
38.0,Male,Married,High School,80600.0,Private,0.5,MNC,Rented,13700.0,3,2,9900.0,0.0,5100.0,23600.0,5700.0,No,0.0,698.0,504300.0,260500.0,Home Appliances EMI,230000.0,36,Eligible,9944.0,Eligible,High_Risk,False,True
38.0,Female,Married,Post Graduate,49400.0,Private,1.8,MNC,Family,5884.0,3,2,6000.0,0.0,3200.0,10100.0,2900.0,Yes,7600.0,572.0,370000.0,121000.0,Education EMI,131000.0,35,Eligible,6036.8,Eligible,High_Risk,False,True
