age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,actual_class,predicted_class,prediction_correct,error_type,actual_high_risk,predicted_high_risk
48.0,Female,Married,Graduate,55600.0,Private,17.8,Large Indian,Own,0.0,4,3,2800.0,0.0,5900.0,14500.0,11100.0,No,0.0,691.0,395100.0,81900.0,Education EMI,479000.0,28,Not_Eligible,11715.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,45700.0,Private,1.0,Startup,Own,0.0,1,0,0.0,0.0,3200.0,7600.0,3400.0,Yes,12700.0,647.0,84800.0,21100.0,Vehicle EMI,1200000.0,24,Not_Eligible,4211.2,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,Post Graduate,82600.0,Private,1.5,Large Indian,Own,0.0,1,0,0.0,0.0,12000.0,15700.0,8900.0,No,0.0,610.0,383400.0,194800.0,Education EMI,447000.0,17,Not_Eligible,18400.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,40200.0,Self-employed,4.1,Large Indian,Own,0.0,2,1,4100.0,0.0,4700.0,11500.0,6200.0,No,0.0,600.0,101700.0,50600.0,E-commerce Shopping EMI,72000.0,7,Not_Eligible,4932.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,High School,32700.0,Private,5.8,MNC,Own,0.0,4,3,2500.0,23500.0,3800.0,7700.0,5800.0,No,0.0,805.0,36500.0,9300.0,Vehicle EMI,1024000.0,64,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,Graduate,36400.0,Private,5.0,Startup,Family,0.0,4,3,9200.0,22900.0,4000.0,6500.0,4700.0,No,0.0,698.0,259800.0,140400.0,Education EMI,299000.0,15,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,74200.0,Government,1.5,MNC,Rented,12000.0,2,1,9300.0,0.0,5300.0,21600.0,7000.0,Yes,18900.0,714.0,269000.0,159200.0,Vehicle EMI,1433000.0,82,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,60500.0,Government,5.9,Large Indian,Family,0.0,4,3,0.0,11900.0,3600.0,11900.0,11900.0,No,0.0,725.0,421900.0,111100.0,E-commerce Shopping EMI,182000.0,16,High_Risk,12826.0,High_Risk,Not_Eligible,False,High_Risk -> Not_Eligible,True,False
58.0,Female,Married,Post Graduate,63700.0,Private,22.2,Startup,Family,0.0,5,4,14000.0,5600.0,4000.0,11100.0,11100.0,No,0.0,749.0,143300.0,75200.0,E-commerce Shopping EMI,48000.0,23,Eligible,8950.0,Eligible,Eligible,True,Correct,False,False
58.0,Male,Married,Professional,59600.0,Private,6.7,Mid-size,Rented,15200.0,3,2,7300.0,16900.0,8100.0,17400.0,9000.0,Yes,13000.0,619.0,199600.0,100400.0,E-commerce Shopping EMI,133000.0,8,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,27000.0,Private,0.5,MNC,Own,0.0,2,1,0.0,0.0,1400.0,6400.0,1500.0,No,0.0,731.0,212300.0,42900.0,Education EMI,256000.0,9,Not_Eligible,7788.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,58198.0,Government,3.8,MNC,Rented,13700.0,2,1,0.0,0.0,7800.0,15000.0,7700.0,No,0.0,734.0,262200.0,76200.0,E-commerce Shopping EMI,97000.0,20,Eligible,8085.0,Eligible,Eligible,True,Correct,False,False
27.0,Male,Single,Professional,65700.0,Private,3.6,Large Indian,Own,0.0,2,1,3100.0,0.0,4000.0,15700.0,10100.0,Yes,18100.0,547.0,403900.0,196900.0,E-commerce Shopping EMI,140000.0,17,Not_Eligible,2829.75,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Post Graduate,79200.0,Private,1.4,Startup,Own,0.0,2,1,7300.0,23700.0,6100.0,16700.0,13900.0,Yes,10700.0,575.0,590600.0,335100.0,E-commerce Shopping EMI,171000.0,22,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Professional,143100.0,Private,24.3,Mid-size,Own,0.0,3,2,9000.0,0.0,19700.0,30100.0,16600.0,No,0.0,849.0,1022800.0,613500.0,Home Appliances EMI,271000.0,17,Eligible,44682.0,Eligible,Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,20000.0,Private,1.7,Mid-size,Family,0.0,5,4,0.0,0.0,1200.0,3600.0,2200.0,Yes,2900.0,672.0,111400.0,47200.0,Personal Loan EMI,791000.0,15,Not_Eligible,3535.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Post Graduate,19500.0,Private,2.2,Mid-size,Rented,5300.0,1,0,0.0,0.0,2500.0,5100.0,1500.0,Yes,3100.0,651.0,131500.0,32400.0,E-commerce Shopping EMI,130000.0,13,Not_Eligible,770.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,70600.0,Self-employed,4.6,Mid-size,Rented,17500.0,4,3,0.0,0.0,7600.0,11800.0,6100.0,Yes,16600.0,696.0,267700.0,82700.0,Education EMI,466000.0,25,Not_Eligible,3465.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Single,Professional,87400.0,Private,5.7,Small,Rented,17900.0,3,2,12900.0,0.0,11200.0,16700.0,6200.0,No,0.0,796.0,118300.0,33500.0,E-commerce Shopping EMI,157000.0,9,Not_Eligible,10800.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,27300.0,Private,10.1,MNC,Family,0.0,4,3,3000.0,0.0,2400.0,6400.0,4700.0,No,0.0,780.0,19700.0,8600.0,E-commerce Shopping EMI,123000.0,18,Not_Eligible,5184.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,High School,59700.0,Private,16.9,Small,Rented,20400.0,4,3,0.0,0.0,7800.0,9200.0,3400.0,No,0.0,773.0,360400.0,115600.0,Education EMI,442000.0,41,Not_Eligible,12474.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Married,Graduate,66700.0,Private,23.9,MNC,Rented,19200.0,3,2,0.0,0.0,3800.0,10600.0,9800.0,No,0.0,808.0,150300.0,40900.0,Home Appliances EMI,172000.0,32,Eligible,13980.0,Eligible,Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,84200.0,Government,2.4,Mid-size,Rented,28600.0,3,2,10700.0,0.0,5500.0,20200.0,14500.0,Yes,18600.0,726.0,141700.0,29500.0,Vehicle EMI,423000.0,84,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,41800.0,Private,11.1,Mid-size,Own,0.0,3,2,0.0,7900.0,4600.0,10700.0,8200.0,Yes,8400.0,691.0,130100.0,32100.0,E-commerce Shopping EMI,106000.0,15,Not_Eligible,700.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Graduate,99000.0,Private,1.6,Large Indian,Rented,22300.0,3,2,0.0,0.0,7200.0,21300.0,19100.0,Yes,20000.0,690.0,453100.0,116800.0,E-commerce Shopping EMI,197000.0,10,Not_Eligible,3185.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,High School,31600.0,Private,2.1,Large Indian,Own,0.0,4,3,3400.0,24200.0,2100.0,6700.0,5200.0,No,0.0,795.0,77200.0,28100.0,Personal Loan EMI,822000.0,34,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,High School,33300.0,Private,3.8,MNC,Rented,7400.0,2,1,6000.0,0.0,2900.0,7300.0,2900.0,No,0.0,802.0,197000.0,91100.0,Vehicle EMI,860000.0,61,Not_Eligible,4080.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,51700.0,Private,6.2,Large Indian,Family,0.0,3,2,5200.0,0.0,5000.0,6500.0,4200.0,No,0.0,763.0,170100.0,41600.0,Personal Loan EMI,633000.0,13,Not_Eligible,7800.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,46500.0,Private,0.5,Mid-size,Family,0.0,4,3,10500.0,0.0,5800.0,10800.0,7900.0,Yes,7200.0,687.0,262100.0,152200.0,Education EMI,110000.0,33,Not_Eligible,1204.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,22900.0,Private,0.5,Mid-size,Family,0.0,2,1,0.0,10800.0,2000.0,5200.0,3700.0,No,0.0,676.0,15300.0,7200.0,Home Appliances EMI,245000.0,19,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,58800.0,Private,6.2,Large Indian,Rented,14500.0,3,2,0.0,0.0,6800.0,9700.0,11300.0,No,0.0,776.0,333100.0,179900.0,Personal Loan EMI,517000.0,39,Not_Eligible,9900.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Single,Professional,136300.0,Private,5.0,Mid-size,Own,0.0,1,0,0.0,0.0,14900.0,28600.0,12600.0,Yes,28700.0,689.0,508600.0,225200.0,Personal Loan EMI,92000.0,54,Eligible,18025.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Single,Professional,64800.0,Private,1.0,Startup,Family,0.0,1,0,0.0,0.0,6600.0,12300.0,7800.0,No,0.0,718.0,59100.0,17200.0,Education EMI,497000.0,32,Not_Eligible,15240.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Married,Post Graduate,94600.0,Government,0.5,Startup,Rented,30000.0,5,4,0.0,0.0,12600.0,23300.0,6500.0,Yes,13600.0,712.0,585800.0,149500.0,Home Appliances EMI,228000.0,34,Not_Eligible,3311.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,51100.0,Self-employed,0.5,Large Indian,Own,0.0,4,3,5600.0,0.0,4200.0,11500.0,8400.0,No,0.0,719.0,75600.0,18100.0,Home Appliances EMI,55000.0,21,Eligible,7704.0,Eligible,Eligible,True,Correct,False,False
27.0,Female,Single,Post Graduate,66600.0,Government,0.5,MNC,Rented,17200.0,1,0,0.0,0.0,7400.0,17300.0,8100.0,Yes,9600.0,736.0,101500.0,48500.0,E-commerce Shopping EMI,163000.0,20,Not_Eligible,1960.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Post Graduate,47100.0,Private,15.9,Mid-size,Family,0.0,3,2,13500.0,0.0,4500.0,13000.0,6000.0,Yes,12400.0,636.0,243400.0,71300.0,Home Appliances EMI,173000.0,6,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Post Graduate,19700.0,Private,12.2,Mid-size,Family,0.0,4,3,0.0,0.0,2200.0,4100.0,3800.0,No,0.0,740.0,135400.0,57100.0,Education EMI,295000.0,10,Not_Eligible,5280.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,42300.0,Private,3.3,MNC,Rented,7300.0,4,3,0.0,0.0,5100.0,7800.0,5600.0,Yes,11700.0,664.0,281800.0,139100.0,E-commerce Shopping EMI,22000.0,19,Eligible,1848.0,Eligible,Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,51700.0,Private,17.3,Startup,Own,0.0,3,2,0.0,0.0,5400.0,8100.0,5100.0,Yes,15000.0,697.0,254000.0,114700.0,Education EMI,63000.0,43,Eligible,6475.0,Eligible,Eligible,True,Correct,False,False
58.0,Male,Married,High School,19000.0,Private,5.3,Large Indian,Own,0.0,3,2,0.0,0.0,2400.0,4300.0,3600.0,No,0.0,691.0,40100.0,10000.0,Vehicle EMI,1317000.0,43,Not_Eligible,4350.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,47400.0,Private,4.4,MNC,Own,0.0,2,1,12900.0,19800.0,6500.0,13100.0,6400.0,No,0.0,759.0,237300.0,85700.0,Home Appliances EMI,233000.0,13,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Professional,45100.0,Private,16.2,Startup,Family,0.0,2,1,11700.0,0.0,6600.0,10900.0,3100.0,No,0.0,850.0,348100.0,120900.0,Personal Loan EMI,442000.0,13,Not_Eligible,8448.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Professional,76400.0,Private,0.7,MNC,Rented,12000.0,2,1,0.0,17100.0,10800.0,22200.0,11800.0,Yes,13500.0,649.0,551900.0,178000.0,Education EMI,434000.0,36,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,55400.0,Government,0.5,Mid-size,Family,0.0,3,2,14100.0,0.0,4300.0,10100.0,6500.0,No,0.0,668.0,217400.0,74900.0,Home Appliances EMI,28000.0,30,Eligible,10200.0,Eligible,Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,84000.0,Self-employed,11.2,Large Indian,Own,0.0,3,2,0.0,14100.0,7400.0,21100.0,6600.0,No,0.0,819.0,355900.0,96500.0,Home Appliances EMI,263000.0,12,Not_Eligible,18792.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,97200.0,Private,4.9,MNC,Own,0.0,2,1,6600.0,0.0,14600.0,17800.0,12800.0,No,0.0,723.0,163900.0,85800.0,Home Appliances EMI,293000.0,12,Not_Eligible,18160.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,Professional,113200.0,Self-employed,0.5,Mid-size,Rented,37400.0,2,1,0.0,0.0,8900.0,31600.0,14900.0,Yes,17300.0,499.0,747200.0,339400.0,E-commerce Shopping EMI,198000.0,19,Not_Eligible,537.07,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,80400.0,Private,4.8,Large Indian,Rented,12100.0,3,2,0.0,0.0,6000.0,13300.0,4600.0,Yes,12200.0,616.0,363000.0,208800.0,Education EMI,180000.0,35,Eligible,9016.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,54200.0,Private,1.3,Large Indian,Own,0.0,4,3,5900.0,0.0,4700.0,15800.0,9500.0,No,0.0,725.0,375800.0,175200.0,E-commerce Shopping EMI,144000.0,16,High_Risk,10065.0,High_Risk,Not_Eligible,False,High_Risk -> Not_Eligible,True,False
32.0,Female,Single,High School,34900.0,Private,5.4,Small,Rented,9300.0,1,0,0.0,0.0,2100.0,5500.0,2900.0,Yes,4400.0,655.0,228300.0,106500.0,Personal Loan EMI,493000.0,24,Not_Eligible,4119.5,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Professional,107500.0,Government,7.5,Large Indian,Family,0.0,3,2,0.0,0.0,14000.0,24000.0,20400.0,No,0.0,799.0,173400.0,77300.0,Home Appliances EMI,129000.0,35,Eligible,25924.8,Eligible,Eligible,True,Correct,False,False
58.0,Male,Married,Post Graduate,110400.0,Private,18.8,Large Indian,Rented,37900.0,3,2,0.0,0.0,6500.0,27700.0,9600.0,Yes,23200.0,777.0,618300.0,134100.0,E-commerce Shopping EMI,27000.0,17,Eligible,2310.0,Eligible,Eligible,True,Correct,False,False
27.0,Male,Married,Post Graduate,46400.0,Private,1.4,MNC,Rented,12400.0,4,3,0.0,17500.0,5700.0,8400.0,8500.0,Yes,11100.0,698.0,119800.0,45700.0,Education EMI,224000.0,11,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Post Graduate,82500.0,Private,3.9,Startup,Rented,15900.0,4,3,0.0,0.0,6600.0,13200.0,5600.0,Yes,22500.0,615.0,481200.0,194700.0,E-commerce Shopping EMI,142000.0,24,Not_Eligible,5236.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,High School,26600.0,Government,1.2,MNC,Rented,9100.0,3,2,7800.0,21200.0,3500.0,7600.0,4800.0,Yes,6400.0,787.0,208900.0,101100.0,Education EMI,499000.0,14,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,55700.0,Private,3.9,Large Indian,Rented,15500.0,3,2,13700.0,0.0,4300.0,9500.0,3400.0,Yes,12500.0,774.0,300800.0,132200.0,Home Appliances EMI,187000.0,21,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,52200.0,Private,8.8,Large Indian,Family,0.0,3,2,7500.0,0.0,6700.0,10700.0,2700.0,Yes,7000.0,666.0,184700.0,51300.0,Vehicle EMI,429000.0,39,Not_Eligible,6160.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,46100.0,Private,3.0,Startup,Own,0.0,4,3,0.0,10300.0,2700.0,12500.0,8400.0,Yes,10200.0,694.0,150200.0,60200.0,Education EMI,300000.0,23,Not_Eligible,700.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Professional,30100.0,Government,1.8,Mid-size,Family,0.0,3,2,0.0,0.0,4300.0,8600.0,4900.0,No,0.0,682.0,99100.0,48000.0,Home Appliances EMI,189000.0,7,Not_Eligible,6150.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,High School,53200.0,Private,0.6,Large Indian,Own,0.0,1,0,0.0,0.0,7400.0,11100.0,9100.0,No,0.0,591.0,227100.0,121100.0,Education EMI,329000.0,11,Not_Eligible,8192.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,35100.0,Private,0.5,Startup,Own,0.0,2,1,13100.0,0.0,3400.0,7200.0,4100.0,No,0.0,764.0,211800.0,74700.0,Home Appliances EMI,264000.0,17,Not_Eligible,3854.4,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,High School,35900.0,Government,2.1,Large Indian,Rented,12400.0,4,3,6800.0,18700.0,4500.0,8900.0,3200.0,Yes,10700.0,691.0,186900.0,82000.0,Home Appliances EMI,219000.0,16,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,41100.0,Government,1.5,Large Indian,Rented,9000.0,3,2,0.0,8400.0,5600.0,9700.0,2100.0,No,0.0,835.0,69300.0,19000.0,Personal Loan EMI,285000.0,55,Not_Eligible,3024.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Professional,28400.0,Private,19.5,Startup,Own,0.0,2,1,0.0,11700.0,3700.0,6900.0,5400.0,Yes,8200.0,736.0,82800.0,34200.0,Personal Loan EMI,191000.0,29,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,High School,25400.0,Private,0.5,Large Indian,Rented,6800.0,3,2,13700.0,0.0,3100.0,6500.0,1400.0,No,0.0,751.0,73100.0,30700.0,Education EMI,429000.0,19,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Graduate,68400.0,Private,1.1,Mid-size,Rented,16600.0,2,1,8100.0,19700.0,10100.0,15800.0,6800.0,Yes,11900.0,615.0,148800.0,45400.0,Education EMI,177000.0,13,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,19500.0,Private,0.5,Mid-size,Rented,5800.0,4,3,8200.0,0.0,2000.0,5000.0,3100.0,Yes,5300.0,632.0,85600.0,20200.0,Personal Loan EMI,671000.0,28,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,High School,16000.0,Private,4.2,Mid-size,Rented,3700.0,2,1,13500.0,0.0,1100.0,4200.0,2500.0,No,0.0,724.0,86200.0,29700.0,Education EMI,277000.0,17,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Professional,100400.0,Private,0.5,Mid-size,Rented,32100.0,4,3,0.0,0.0,13400.0,18300.0,6300.0,No,0.0,667.0,360700.0,203400.0,Vehicle EMI,996000.0,20,Not_Eligible,12120.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Married,Graduate,104000.0,Private,1.7,Large Indian,Rented,23500.0,2,1,6800.0,0.0,13600.0,31100.0,9700.0,No,0.0,713.0,350400.0,89400.0,Vehicle EMI,588000.0,18,Not_Eligible,9650.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Graduate,90100.0,Private,35.7,Mid-size,Rented,25500.0,4,3,14600.0,19700.0,7500.0,23300.0,10100.0,Yes,17700.0,677.0,308700.0,67800.0,Education EMI,330000.0,29,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,33300.0,Self-employed,4.7,Startup,Family,0.0,2,1,8800.0,0.0,2300.0,8900.0,6000.0,No,0.0,732.0,178500.0,51300.0,Home Appliances EMI,215000.0,18,Not_Eligible,3285.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,High School,51000.0,Private,6.0,Startup,Family,0.0,4,3,9500.0,0.0,2800.0,15000.0,3200.0,Yes,5400.0,699.0,350500.0,152600.0,Vehicle EMI,691000.0,54,Not_Eligible,5813.5,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Graduate,57900.0,Private,2.0,Mid-size,Rented,16100.0,1,0,0.0,0.0,8500.0,10200.0,11500.0,Yes,15200.0,718.0,35000.0,8300.0,Personal Loan EMI,507000.0,18,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Single,Professional,72400.0,Private,15.2,Large Indian,Own,0.0,2,1,13000.0,0.0,6700.0,19100.0,14100.0,Yes,13900.0,624.0,573900.0,120500.0,Vehicle EMI,1199000.0,23,Not_Eligible,1724.8,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,34600.0,Private,2.2,MNC,Own,0.0,2,1,4200.0,20300.0,3800.0,8700.0,6800.0,No,0.0,754.0,94800.0,22000.0,E-commerce Shopping EMI,100000.0,8,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,82900.0,Government,4.1,Large Indian,Rented,16300.0,4,3,0.0,14700.0,6700.0,21400.0,13000.0,Yes,16600.0,705.0,229200.0,80500.0,Vehicle EMI,1391000.0,56,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Graduate,28000.0,Self-employed,0.5,Mid-size,Rented,9700.0,2,1,4300.0,0.0,3200.0,7600.0,2800.0,No,0.0,839.0,85200.0,48400.0,Personal Loan EMI,552000.0,38,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Graduate,78400.0,Private,0.9,Small,Own,0.0,2,1,0.0,0.0,8500.0,12500.0,11900.0,No,0.0,659.0,195900.0,112400.0,E-commerce Shopping EMI,116000.0,7,High_Risk,20020.0,High_Risk,Not_Eligible,False,High_Risk -> Not_Eligible,True,False
58.0,Female,Married,Professional,37700.0,Government,18.7,Mid-size,Family,0.0,4,3,5000.0,0.0,4800.0,10900.0,4500.0,No,0.0,843.0,100700.0,30800.0,Home Appliances EMI,140000.0,12,Not_Eligible,8250.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,68900.0,Private,1.7,Startup,Family,0.0,5,4,14100.0,12500.0,6200.0,16800.0,12100.0,No,0.0,850.0,357300.0,107400.0,Education EMI,327000.0,24,Not_Eligible,4320.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Single,Professional,84800.0,Government,4.5,MNC,Own,0.0,1,0,0.0,0.0,7100.0,24200.0,12800.0,No,0.0,703.0,131200.0,71600.0,Home Appliances EMI,185000.0,22,Eligible,17908.0,Eligible,Eligible,True,Correct,False,False
27.0,Male,Single,Professional,136300.0,Private,1.5,Large Indian,Rented,24200.0,1,0,0.0,0.0,10000.0,36900.0,19100.0,No,0.0,775.0,575800.0,141400.0,E-commerce Shopping EMI,155000.0,13,Eligible,27660.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,58000.0,Private,2.6,Large Indian,Family,0.0,5,4,0.0,0.0,6600.0,15400.0,10100.0,Yes,13400.0,621.0,260500.0,142100.0,E-commerce Shopping EMI,127000.0,5,Not_Eligible,3500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,39200.0,Private,9.5,Startup,Family,0.0,3,2,10700.0,10200.0,3500.0,8300.0,6700.0,No,0.0,766.0,270800.0,91100.0,Vehicle EMI,81000.0,23,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,61200.0,Private,1.3,MNC,Family,0.0,3,2,0.0,0.0,5900.0,15500.0,9100.0,Yes,10100.0,721.0,442200.0,221100.0,Personal Loan EMI,708000.0,28,Not_Eligible,7931.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,106600.0,Self-employed,9.8,Large Indian,Own,0.0,4,3,14300.0,0.0,9700.0,23400.0,8100.0,Yes,29600.0,702.0,113900.0,55100.0,Home Appliances EMI,224000.0,9,Not_Eligible,5418.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,28000.0,Private,5.6,Large Indian,Family,0.0,5,4,0.0,6500.0,1800.0,4300.0,5200.0,Yes,3700.0,663.0,208900.0,116200.0,Vehicle EMI,479000.0,42,Not_Eligible,2502.5,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Professional,108400.0,Private,6.6,Mid-size,Own,0.0,3,2,8200.0,0.0,7500.0,25300.0,8900.0,No,0.0,739.0,534000.0,313800.0,Vehicle EMI,1075000.0,71,Eligible,29250.0,Eligible,Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,52500.0,Private,0.5,Small,Own,0.0,2,1,5400.0,0.0,5200.0,10700.0,7300.0,No,0.0,777.0,195900.0,134900.0,Home Appliances EMI,160000.0,6,Not_Eligible,12619.2,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,Professional,65300.0,Private,0.8,Large Indian,Own,0.0,2,1,7500.0,0.0,3500.0,16500.0,12700.0,Yes,13100.0,577.0,389000.0,231900.0,Vehicle EMI,466000.0,51,Not_Eligible,2688.0,Not_Eligible,Not_Eligible,True,Correct,False,False
